proposed_acc,proposed_f1,proposed_kappa,proposed_js,proposed_maxdiff,knn_acc,knn_f1,true_effect,imp_effect,bias,bias_pct
0.7828127528726331,0.770122816151038,0.6387642944533785,0.02158940526697593,0.025556754635534196,0.7525489561417705,0.7460225282806299,0.07992005259498847,0.09881539279379634,0.01889534019880787,23.64280250735563
0.7770877594378166,0.7637814388500564,0.6262717351184564,0.021739810361347797,0.025360541548121285,0.7550253309364275,0.7475000082261869,0.07761094530414442,0.09623941247546802,0.018628467171323604,24.002371184015
0.7836747862558477,0.7674628715671066,0.6347990121613596,0.019797106441733756,0.02305503777101925,0.7589933860300049,0.7485918191153527,0.08110469822382393,0.09964251492900292,0.018537816705178983,22.856649628385682
0.7876948318293683,0.7748308500374051,0.6432374854836356,0.02117670751485557,0.024575689198469558,0.7737489745693191,0.7639561745231039,0.08124429249858794,0.09949402055197626,0.018249728053388314,22.462781682424644
0.7744189826101089,0.7622370186076434,0.6215289613726054,0.0221609236603039,0.025900127538506845,0.747765317731188,0.7437946495710722,0.08143861875333641,0.10083423532275218,0.01939561656941577,23.816239600234084
0.783676834295136,0.7692376880591839,0.6337538472443214,0.01872569950097405,0.022073972333954694,0.7629018961253091,0.7501968711785499,0.08394019152385662,0.09947487569187013,0.015534684168013513,18.506848609701354
0.7844350374470856,0.7719287967112693,0.6397444580418775,0.023075930526473366,0.026783086431865,0.7517095408661674,0.7462651815464674,0.07925309825563787,0.09656984134088847,0.017316743085250608,21.849925701824205
0.7766306129137988,0.7707790002775287,0.6265222694999155,0.02127281566124825,0.024968115373295408,0.7587676171746969,0.7563807951925732,0.07992079650209527,0.09817022014754473,0.01824942364544946,22.834386597950154
0.7847576530612245,0.772696057931753,0.6395592109517264,0.02248688068387261,0.026145393897772984,0.7645089285714286,0.7542474278793571,0.08114499822461155,0.10188647533923012,0.020741477114618573,25.561005075390604
0.7757039947609692,0.7671323585941642,0.6232651452592635,0.020039508305190648,0.023398410673991954,0.7467256057629339,0.7415837315192678,0.07844296090064462,0.09801594509192638,0.019572984191281756,24.95186816835328
0.784429178933595,0.7686684563154754,0.6401785708704146,0.01965423010520846,0.02276071813989991,0.7639842983316978,0.7522020679919473,0.08125921426676225,0.09848775567783241,0.017228541411070164,21.201954223322115
0.7843424479166666,0.7733610874849717,0.6402051159660969,0.022287965049778525,0.025949180810360073,0.7635091145833334,0.7564286095918256,0.08275134070053974,0.09926390532080526,0.016512564620265513,19.954437572221487
0.7821018062397372,0.7721380949053755,0.6356818902600243,0.02303732379638706,0.02697929951927791,0.7546798029556651,0.7510592996103403,0.079483248574099,0.09900194880059274,0.01951870022649374,24.556998583540846
0.7807443365695793,0.7657416992878779,0.6335810402922145,0.021457517054472797,0.024919062101442124,0.7728155339805826,0.7648619442252967,0.08199254702583059,0.10240722288173709,0.020414675855906506,24.898209162200015
0.7747807380440179,0.7606818692384297,0.6260082957762496,0.02130364382495704,0.024771902285882552,0.7453251696177395,0.7359715647322029,0.08052158639746648,0.09827771657458037,0.017756130177113888,22.05139139890637
0.7848509266720387,0.7732820159659219,0.6372210479958216,0.02157699023354375,0.02501716864514858,0.7661563255439162,0.7570721809035206,0.0835044574102416,0.10195923574522611,0.018454778334984517,22.100351175650044
0.774449776601026,0.766013814837308,0.6233728518727402,0.023270142224475248,0.027273619150397388,0.7509515141486017,0.7458688429816543,0.08117235788406096,0.10035191978360991,0.019179561899548947,23.62819363574882
0.7834170854271357,0.7680023783900426,0.6331065490624295,0.021854517230606583,0.025409594819974513,0.7646566164154104,0.7548418820063171,0.08160584959440537,0.0979909071777402,0.016385057583334833,20.078288094261985
0.7905068382944489,0.7763886980886848,0.6503168199367116,0.021890034072103694,0.02545864809182774,0.7637972646822204,0.7588428142862584,0.08005896963436082,0.09581808404402675,0.01575911440966593,19.68438325104576
0.7756073539067629,0.7651859112205849,0.6254892039751616,0.023441303675581036,0.02742077896595696,0.7483585029546946,0.7414211172596724,0.07840346248081037,0.09564544873386605,0.017241986253055674,21.991358171554904
0.7766267400453221,0.7647143164622973,0.6258468501829461,0.022569359831570567,0.026292553713332723,0.7536419553253481,0.7464936954103889,0.0799635935583291,0.09831975244032043,0.018356158881991325,22.955645269495676
0.7770470240052614,0.7662880193630137,0.6284411810222428,0.01981657622307337,0.02315314431472576,0.76290693850707,0.7561991460084875,0.08217141816868315,0.10034301224839817,0.018171594079715025,22.114251505811925
0.7871700634814567,0.7746930988195615,0.6433374330406856,0.021984420356663655,0.025556754635534196,0.7581022385566322,0.7489814544483324,0.08198111994030155,0.09868830979879192,0.016707189858490373,20.379314006269382
